ChainID,SubChainID,StoreID,BikoretNo,PriceUpdateDate,ItemCode,ItemType,ItemName,ManufactureName,ManufactureCountry,ManufactureItemDescription,UnitQty,Quantity,UnitMeasure,BisWeighted,QtyInPackage,ItemPrice,UnitOfMeasurePrice,AllowDiscount,itemStatus,LastUpdateDate,LastUpdateTime
7.2907E+12,1,77,0,2020/04/19 16:08,2016,0,דלורית,שוסטר תעשיות מזון בעמ,,,"ק""ג",1,,1,1,9.9,9.9,1,1,,
7.2907E+12,1,77,0,2019/10/06 14:32,2017,0,תפוח זהוב,בראשית - אגודה שיתופית חקלאית,,,"ק""ג",1,,1,1,9.9,9.9,1,1,,
7.2907E+12,1,77,0,2020/01/19 12:47,2019,0,חסה עגולה,הירוקים של רצון בעמ,,,יח`,1,,0,1,5.9,5.9,1,1,,
7.2907E+12,1,77,0,2019/12/15 14:48,2020,0,חסה רגילה,הירוקים של רצון בעמ,,,יח`,1,,0,1,4.9,4.9,1,1,,
7.2907E+12,1,77,0,2020/03/29 15:03,2021,0,חצילים,שיווק רפול אוליאל,,,"ק""ג",1,,1,1,6.9,6.9,1,1,,
7.2907E+12,1,77,0,2013/11/15 11:26,7.29001E+12,1,ירק,א.אדמה (2007) בעמ,,,יח`,1,,0,1,3.9,3.9,1,1,,
7.2907E+12,1,77,0,2020/05/03 15:33,2023,0,תפוח יונתן,בראשית - אגודה שיתופית חקלאית,,,"ק""ג",1,,1,1,9.9,9.9,1,1,,
7.2907E+12,1,77,0,2019/11/17 11:06,2024,0,כרוב לבן,תעשיות תוצרת חקלאית אביטן בני,,,"ק""ג",1,,1,1,3.9,3.9,1,1,,
7.2907E+12,1,77,0,2019/12/09 11:04,2025,0,כרובית,ד.ע. ימין גידול ושיווק ירקות ב,,,יח`,1,,0,1,9.9,9.9,1,1,,
7.2907E+12,1,77,0,2020/03/29 15:03,2027,0,לימון,יהודה כרמלה,,,"ק""ג",1,,1,1,9.9,9.9,1,1,,
7.2907E+12,1,77,0,2020/03/15 13:04,2028,0,מלפפון,ד. חי שווק תוצרת חקלאית בעמ,,,"ק""ג",1,,1,1,5.9,5.9,1,1,,
7.2907E+12,1,77,0,2020/05/03 15:33,2029,0,מלון,יבולי תנובת הדרום בעמ,,,"ק""ג",1,,1,1,8.9,8.9,1,1,,
7.2907E+12,1,77,0,2018/05/04 09:32,7.29001E+12,1,עלי נענע,א.אדמה (2007) בעמ,,,יח`,1,,0,1,3.9,3.9,1,1,,
7.2907E+12,1,77,0,2017/04/02 12:45,7.29001E+12,1,עלי סלרי,א.אדמה (2007) בעמ,,,יח`,1,,0,1,4.9,4.9,1,1,,
7.2907E+12,1,77,0,2013/12/18 09:19,7.29001E+12,1,שורש פטרוזיליה,א.אדמה (2007) בעמ,,,יח`,1,,0,1,4.9,4.9,1,1,,
7.2907E+12,1,77,0,2019/12/30 15:17,2033,0,תפוח סמיט,בראשית - אגודה שיתופית חקלאית,,,"ק""ג",1,,1,1,9.9,9.9,1,1,,
7.2907E+12,1,77,0,2019/10/28 07:46,2034,0,תפוח סטארקינג חרמון,בראשית - אגודה שיתופית חקלאית,,,"ק""ג",1,,1,1,9.9,9.9,1,1,,
7.2907E+12,1,77,0,2020/04/19 16:08,2035,0,סלק,תעשיות תוצרת חקלאית אביטן בני,,,"ק""ג",1,,1,1,5.9,5.9,1,1,,
7.2907E+12,1,77,0,2020/04/19 16:08,2036,0,עגבניה,שיווק העשור ירקות הזהב בעמ,,,"ק""ג",1,,1,1,4.9,4.9,1,1,,
7.2907E+12,1,77,0,2017/10/02 08:51,2038,0,פטריות שמפיניון יחידה,חוות השמפיניון בעמ,,,יח`,1,,0,1,9.9,9.9,1,1,,
7.2907E+12,1,77,0,2020/05/03 15:33,2039,0,פומלה,מהדרין תנופורט יצוא ( ש.מ.),,,"ק""ג",1,,1,1,9.9,9.9,1,1,,
7.2907E+12,1,77,0,2020/03/29 15:03,2040,0,פלפל ירוק,ד. חי שווק תוצרת חקלאית בעמ,,,"ק""ג",1,,1,1,9.9,9.9,1,1,,
7.2907E+12,1,77,0,2020/05/03 15:33,2041,0,פלפל חריף,ד. חי שווק תוצרת חקלאית בעמ,,,"ק""ג",1,,1,1,9.9,9.9,1,1,,
7.2907E+12,1,77,0,2019/04/15 13:31,2043,0,צנונית,יראון - עבודות חקלאיות בעמ,,,יח`,1,,0,1,5.9,5.9,1,1,,
7.2907E+12,1,77,0,2020/04/19 16:08,2046,0,קולורבי,תעשיות תוצרת חקלאית אביטן בני,,,"ק""ג",1,,1,1,6.9,6.9,1,1,,
7.2907E+12,1,77,0,2020/03/15 13:04,2047,0,קלמנטינה,תעשיות תוצרת חקלאית אביטן בני,,,"ק""ג",1,,1,1,6.9,6.9,1,1,,
7.2907E+12,1,77,0,2020/05/03 15:33,2048,0,קישואים,ד. חי שווק תוצרת חקלאית בעמ,,,"ק""ג",1,,1,1,7.9,7.9,1,1,,
7.2907E+12,1,77,0,2020/04/19 16:08,2049,0,קיווי,בראשית - אגודה שיתופית חקלאית,,,"ק""ג",1,,1,1,12.9,12.9,1,1,,
7.2907E+12,1,77,0,2020/05/03 15:33,2051,0,לפת,מלוא הסל שיווק ירקות בעמ,,,"ק""ג",1,,1,1,5.9,5.9,1,1,,
7.2907E+12,1,77,0,2020/03/29 15:03,2053,0,שום יבש,חברת יוסף אופנהימר 1986 בעמ,,,יח`,1,,0,1,10,10,1,1,,
7.2907E+12,1,77,0,2020/05/03 15:33,2054,0,שומר,תעשיות תוצרת חקלאית אביטן בני,,,"ק""ג",1,,1,1,7.9,7.9,1,1,,
7.2907E+12,1,77,0,2019/06/10 11:12,2058,0,תפוא לבן,עוגן שיווק *בימי שני תפוא ב -,,,"ק""ג",1,,1,1,3.9,3.9,1,1,,
7.2907E+12,1,77,0,2020/02/16 12:42,2059,0,תפוזים,תעשיות תוצרת חקלאית אביטן בני,,,"ק""ג",1,,1,1,5.9,5.9,1,1,,
7.2907E+12,1,77,0,2020/05/03 15:33,2060,0,תירס ארוז,בננות החוף אגשח בעמ,,,"ק""ג",1,,1,1,8.9,8.9,1,1,,
7.2907E+12,1,77,0,2020/05/03 15:33,2061,0,פלפל אדום,י.ל החקלאים שיווק והפצה בעמ,,,"ק""ג",1,,1,1,8.9,8.9,1,1,,
7.2907E+12,1,77,0,2020/04/19 16:08,2063,0,אגס,בראשית - אגודה שיתופית חקלאית,,,"ק""ג",1,,1,1,12.9,12.9,1,1,,
7.2907E+12,1,77,0,2020/05/03 15:33,2064,0,כרוב אדום,תעשיות תוצרת חקלאית אביטן בני,,,"ק""ג",1,,1,1,5.9,5.9,1,1,,
7.2907E+12,1,77,0,2020/03/15 13:04,2065,0,פלפל חריף אדום,דובדבן שיווק בעמ,,,"ק""ג",1,,1,1,11.9,11.9,1,1,,
7.2907E+12,1,77,0,2020/03/29 15:03,2066,0,פלפל בהיר,ד. חי שווק תוצרת חקלאית בעמ,,,"ק""ג",1,,1,1,9.9,9.9,1,1,,
7.2907E+12,1,77,0,2020/05/03 15:33,2067,0,פלפל צהוב,ד. חי שווק תוצרת חקלאית בעמ,,,"ק""ג",1,,1,1,9.9,9.9,1,1,,
7.2907E+12,1,77,0,2020/03/29 15:03,2068,0,אפרסמון,מור פירות השרון בעמ,,,"ק""ג",1,,1,1,9.9,9.9,1,1,,
7.2907E+12,1,77,0,2015/07/27 18:24,7.29001E+12,1,מלפפון בייבי,א.אדמה (2007) בעמ,,,יח`,1,,0,1,8.9,8.9,1,1,,
7.2907E+12,1,77,0,2020/04/19 16:08,2072,0,בצל אדום,אום אל נור לגידולים חקלאיים בע,,,"ק""ג",1,,1,1,5.9,5.9,1,1,,
7.2907E+12,1,77,0,2017/11/06 11:00,2074,0,שרי ארוז,צימן עגבניות,,,יח`,1,,0,1,9.9,9.9,1,1,,
7.2907E+12,1,77,0,2020/05/03 15:33,2080,0,נקטרינה,מיטב פרי הרמה (1995) בעמ,,,"ק""ג",1,,1,1,15.9,15.9,1,1,,
7.2907E+12,1,77,0,2020/03/26 08:47,2082,0,תפוח פינק ליידי,בראשית - אגודה שיתופית חקלאית,,,"ק""ג",1,,1,1,14.9,14.9,1,1,,
7.2907E+12,1,77,0,2018/07/23 16:06,2086,0,מג`הול תמר בקופסא,דין שיווק וקליה בעמ,,,יח`,1,,0,1,19.9,19.9,1,1,,
7.2907E+12,1,77,0,2020/02/03 10:43,2088,0,מנגו,מרים שהם בעמ,,,"ק""ג",1,,1,1,12.9,12.9,1,1,,
7.2907E+12,1,77,0,2019/09/09 13:19,2089,0,שזיף ירוק,אלדד קליימן שיווק בעמ,,,"ק""ג",1,,1,1,14.9,14.9,1,1,,
7.2907E+12,1,77,0,2020/05/03 15:33,2090,0,שסק,אלדד קליימן שיווק בעמ,,,"ק""ג",1,,1,1,12.9,12.9,1,1,,
7.2907E+12,1,77,0,2020/05/03 15:33,2091,0,אפרסק,מיטב פרי הרמה (1995) בעמ,,,"ק""ג",1,,1,1,15.9,15.9,1,1,,
7.2907E+12,1,77,0,2020/04/19 16:08,2092,0,פלפל שושקה,ד. חי שווק תוצרת חקלאית בעמ,,,"ק""ג",1,,1,1,9.9,9.9,1,1,,
7.2907E+12,1,77,0,2019/09/22 11:52,2094,0,תפוח ענה,לכיש מושב עובדים להתישבות חקלא,,,"ק""ג",1,,1,1,3.9,3.9,1,1,,
7.2907E+12,1,77,0,2020/04/06 17:41,2095,0,סברס,מהדרין תנופורט יצוא ( ש.מ.),,,"ק""ג",1,,1,1,29.9,29.9,1,1,,
7.2907E+12,1,77,0,2020/04/30 10:57,7.29001E+12,1,דובדבנים ארוז,בראשית - אגודה שיתופית חקלאית,,,יח`,1,,0,1,29.9,29.9,1,1,,
7.2907E+12,1,77,0,2020/05/03 15:33,2098,0,משמש,גליל שוק מקומי אגשח בעמ,,,"ק""ג",1,,1,1,29.9,29.9,1,1,,
7.2907E+12,1,77,0,2013/12/04 12:58,7.29001E+12,1,סלק עלים מנגולד,א.אדמה (2007) בעמ,,,יח`,1,,0,1,4.9,4.9,1,1,,
7.2907E+12,1,77,0,2020/03/02 08:08,2112,0,תפוז סיני,עמית בראון שיווק עמ,,,יח`,1,,0,1,10,10,1,1,,
7.2907E+12,1,77,0,2020/05/03 15:33,2113,0,פלפל כתום,י.ל החקלאים שיווק והפצה בעמ,,,"ק""ג",1,,1,1,9.9,9.9,1,1,,
7.2907E+12,1,77,0,2020/03/29 15:03,2115,0,שום טרי בתפזורת,בננות החוף אגשח בעמ,,,"ק""ג",1,,1,1,29.9,29.9,1,1,,
7.2907E+12,1,77,0,2019/06/10 11:12,2120,0,תפוא אדום,עוגן שיווק *בימי שני תפוא ב -,,,"ק""ג",1,,1,1,4.9,4.9,1,1,,
7.2907E+12,1,77,0,2019/09/11 09:00,2123,0,תאנים,ח.ע בסד שיווק פירות בעמ,,,"ק""ג",1,,1,1,24.9,24.9,1,1,,
7.2907E+12,1,77,0,2020/01/06 10:52,2132,0,ברוקולי ארוז,בננות החוף אגשח בעמ,,,יח`,1,,0,1,9.9,9.9,1,1,,
7.2907E+12,1,77,0,2018/08/12 10:54,7.29001E+12,1,עירית ארוזה,א.אדמה (2007) בעמ,,,יח`,1,,0,1,4.9,4.9,1,1,,
7.2907E+12,1,77,0,2018/05/04 09:32,7.29001E+12,1,אספרגוס ארוז,א.אדמה (2007) בעמ,,,יח`,1,,0,1,24.9,24.9,1,1,,
7.2907E+12,1,77,0,2019/12/09 11:04,2158,0,תפוזים ברשת,מהדרין תנופורט יצוא ( ש.מ.),,,"ק""ג",1,,1,1,4.9,4.9,1,1,,
7.2907E+12,1,77,0,2020/04/19 16:08,2165,0,פטריות חומות תפזורת גדולות למילוי,חוות השמפיניון בעמ,,,"ק""ג",1,,1,1,39.9,39.9,1,1,,
7.2907E+12,1,77,0,2013/12/25 12:57,7.29001E+12,1,פלפל צ`ילי,לכיש מושב עובדים להתישבות חקלא,,,יח`,1,,0,1,4.9,4.9,1,1,,
7.2907E+12,1,77,0,2013/12/31 13:00,2168,0,תפוח ברשת,אמצע השוק בעמ,,,"ק""ג",1,,1,1,9,9,1,1,,
7.2907E+12,1,77,0,2020/05/03 15:33,2173,0,חציל בלדי,י.ל החקלאים שיווק והפצה בעמ,,,"ק""ג",1,,1,1,8.9,8.9,1,1,,
7.2907E+12,1,77,0,2020/04/06 17:42,2177,0,ענבי טלי ירוקים,לכיש מושב עובדים להתישבות חקלא,,,"ק""ג",1,,1,1,29.9,29.9,1,1,,
7.2907E+12,1,77,0,2019/11/04 09:29,2178,0,חצילונים,נווה ירק בעמ,,,"ק""ג",1,,1,1,5.9,5.9,1,1,,
7.2907E+12,1,77,0,2014/02/10 17:01,7.29E+12,1,גינג`ר יחידה טרי,מרינה פטריות הגליל בעמ,,,יח`,1,,0,1,9.9,9.9,1,1,,
7.2907E+12,1,77,0,2016/07/19 09:03,7.29001E+12,1,פטריות לבנות תפזורת גדולות למילוי,חוות השמפיניון בעמ,,,"ק""ג",1,,1,1,29.9,29.9,1,1,,
7.2907E+12,1,77,0,2020/03/31 15:58,3113,0,מסיכת הגנה 3 שכבות בודד,ספקים שונים,,,יח`,1,,0,1,9.9,9.9,0,1,,
7.2907E+12,1,77,0,2020/04/20 17:13,3535,0,מסיכת הגנה לפנים 50 יח`,ספקים שונים,,,יח`,1,,0,1,100,100,1,1,,
7.2907E+12,1,77,0,2020/04/22 09:28,4022,0,מסיכות בד שלישייה,אומנות התפירה,,,יח`,1,,0,1,19.9,19.9,0,1,,
7.2907E+12,1,77,0,2020/04/19 16:08,4589,0,KN95 בודד מסיכת פנים,גל-אור נכסים בעמ,,,יח`,1,,0,1,9.9,9.9,0,1,,
7.2907E+12,1,77,0,2013/12/31 13:00,6007,0,חלה פרג/שומשום,י.את א. ברמן בעמ,,,יח`,1,,0,1,5.9,5.9,0,1,,
7.2907E+12,1,77,0,2017/03/06 17:12,7.29001E+12,1,תבנית בינונית המותג,דין שיווק - עטרת,,,יח`,1,,0,1,1.9,1.9,1,1,,
7.2907E+12,1,77,0,2017/03/06 17:12,7304,0,תבנית ענק המותג,דין שיווק - עטרת,,,יח`,1,,0,1,2.9,2.9,1,1,,
7.2907E+12,1,77,0,2017/03/07 13:05,7472,0,אנטריקוט עגל טרי מוכשר סטייק,אדום אדום - תנובה בקר,,,"ק""ג",1,,1,1,138,138,1,1,,
7.2907E+12,1,77,0,2019/03/12 13:02,7.2901E+12,1,פאלאס תבניות אלומיניום קטן/אינגליש,פאלאס תעשיות נטו (2014) בעמ,,,יח`,1,,0,1,0.9,0.9,1,1,,
7.2907E+12,1,77,0,2019/04/15 13:25,9391,0,אוסובוקו עגל טרי מוכשר,אדום אדום - תנובה בקר,,,"ק""ג",1,"ק""ג",1,1,49.9,49.9,1,1,,
7.2907E+12,1,77,0,2016/04/03 09:42,11226,0,צלעות כבש טרי,אדום אדום - תנובה בקר,,,"ק""ג",1,,1,1,129,129,0,1,,
7.2907E+12,1,77,0,2019/10/27 10:56,12001,0,מעושנת א.ח.נוכרי,צ.י תעשיות מזון יבנה בעמ,,,"ק""ג",1000,גרם,1,1,38,3.8,0,1,,
7.2907E+12,1,77,0,2016/03/08 09:43,22024,0,פיתה אפויה מארז 10 יח,מגוון שיווק והפצת מאפים בעמ,,,יח`,1,,0,1,11.9,11.9,0,1,,
7.2907E+12,1,77,0,2018/11/26 10:33,23489,0,דג סלמון נורבגי טרי שלם - נקי,מאסטרפוד בעמ,,,"ק""ג",100,גרם,1,1,59.9,59.9,1,1,,
7.2907E+12,1,77,0,2020/02/23 09:18,42992,0,צוואר עגל טרי עם עצם מוכשר,אדום אדום - תנובה בקר,,,"ק""ג",1,,1,1,49.9,49.9,1,1,,
7.2907E+12,1,77,0,2019/09/01 09:28,45979,0,בשר ראש טרי מוכשר,אדום אדום - תנובה בקר,,,"ק""ג",1,"ק""ג",1,1,49.9,49.9,1,1,,
7.2907E+12,1,77,0,2019/06/16 09:25,46006,0,צהובה עמק 28% תנובה,תנובה - חלב,,,"ק""ג",1000,גרם,1,1,42.7,4.27,1,1,,
7.2907E+12,1,77,0,2019/06/16 09:25,7.29E+12,1,גבינת גלבוע 22% תנובה,תנובה - חלב,,,"ק""ג",1000,גרם,1,1,40.59,4.06,0,1,,
7.2907E+12,1,77,0,2019/06/10 10:21,46549,0,מוצרלה חריץ תנובה,תנובה - חלב,,,"ק""ג",1000,גרם,1,1,76,7.6,0,1,,
7.2907E+12,1,77,0,2020/05/03 15:33,47485,0,בולגרית 24% פח 3  קג`תנובה,תנובה - חלב,,,"ק""ג",1000,גרם,1,1,50,5,0,1,,
7.2907E+12,1,77,0,2016/09/04 11:49,47997,0,אסאדו טרי מוכשר,אדום אדום - תנובה בקר,,,"ק""ג",1,"ק""ג",1,1,49.9,49.9,1,1,,
7.2907E+12,1,77,0,2018/08/12 10:54,7.29E+12,1,טל העמק 9% חריץ תנובה,תנובה - חלב,,,"ק""ג",1000,גרם,1,1,82,8.2,0,1,,
7.2907E+12,1,77,0,2018/08/08 14:19,7.29E+12,1,טל העמק 32% צהובה,תנובה - חלב,,,"ק""ג",1000,גרם,1,1,55,5.5,0,1,,
7.2907E+12,1,77,0,2019/06/16 09:25,7.29E+12,1,עמק פיקוח 28% חריץ צהובה בדצ,תנובה - חלב,,,"ק""ג",1000,גרם,1,1,42.7,4.27,0,1,,
7.2907E+12,1,77,0,2020/05/03 15:33,58078,0,בלוז מעדנייה שטראוס,שטראוס גרופ בעמ/מצונן,,,"ק""ג",1000,גרם,1,1,50,5,0,1,,
7.2907E+12,1,77,0,2020/05/03 15:33,58238,0,פטינה מעדנייה שטראוס,שטראוס גרופ בעמ/מצונן,,,"ק""ג",1000,גרם,1,1,22,2.2,0,1,,
7.2907E+12,1,77,0,2015/03/11 07:52,88891,0,כתף כבש טרי,אדום אדום - תנובה בקר,,,"ק""ג",1,"ק""ג",1,1,99,99,0,1,,
7.2907E+12,1,77,0,2020/03/24 09:35,124667,0,מסכה פלסטיק שלישייה,גרפיקה בצלאל בעמ,,,יח`,1,,0,1,22,22,0,1,,
7.2907E+12,1,77,0,2012/01/18 10:19,175777,0,גבינת איבריקו(חלב  פרה/כבשים/עיזים),ג.וילי-פוד אינטרנשיונל בעמ,,,"ק""ג",1,,1,1,99.99,99.99,0,1,,
7.2907E+12,1,77,0,2016/03/15 11:12,230047,0,סטייק עם עצם כשר,אדום אדום - תנובה בקר,,,"ק""ג",1,"ק""ג",1,1,99,99,1,1,,
7.2907E+12,1,77,0,2013/06/02 07:17,278568,0,לחמניות חליות/פטי פאן/אצבע/שליש באגט/חלי,קבוצת אסם סחר שות. מוגבלת,,,יח`,1,,0,1,10,10,0,1,,
7.2907E+12,1,77,0,2019/04/02 16:43,313993,0,בורקס פילו פיצה בונז`ור,קבוצת אסם סחר שות. מוגבלת,,,"ק""ג",1,,1,1,38,38,0,1,,
7.2907E+12,1,77,0,2016/07/03 15:21,318165,0,פסטרמה אמיתית על גחלים יחיעם,מעדני יחיעם (1993) בעמ,,,"ק""ג",1000,גרם,1,1,79,7.9,1,1,,
7.2907E+12,1,77,0,2016/07/03 15:21,318288,0,חזה הודו בדבש יחיעם,מעדני יחיעם (1993) בעמ,,,"ק""ג",1000,גרם,1,1,79,7.9,1,1,,
7.2907E+12,1,77,0,2015/04/29 09:23,318387,0,פסטרמה הודו על האש יחיעם,מעדני יחיעם (1993) בעמ,,,"ק""ג",1000,גרם,1,1,69,6.9,1,1,,
7.2907E+12,1,77,0,2020/03/08 16:57,7.29E+12,1,פרושוטו יחיעם (100 גרם),מעדני יחיעם (1993) בעמ,,,יח`,100,גרם,0,1,25.2,25.2,0,1,,
7.2907E+12,1,77,0,2015/06/30 11:30,7.29E+12,1,סלמי סרוולט יחיעם (150 גרם),מעדני יחיעם (1993) בעמ,,,יח`,150,גרם,0,1,24.9,16.6,0,1,,
7.2907E+12,1,77,0,2015/06/30 11:30,318707,0,סלמי מעושן 500גרם,מעדני יחיעם (1993) בעמ,,,יח`,500,גרם,0,1,29.9,5.98,0,1,,
7.2907E+12,1,77,0,2015/01/27 08:14,318738,0,נקניק עוף 450גרם,מעדני יחיעם (1993) בעמ,,,יח`,450,גרם,0,1,11.9,2.64,0,1,,
7.2907E+12,1,77,0,2019/06/16 09:23,318851,0,סלמי קוניאק יחיעם,מעדני יחיעם (1993) בעמ,,,"ק""ג",1000,גרם,1,1,75,7.5,1,1,,
7.2907E+12,1,77,0,2017/06/08 13:30,318899,0,סלמי פיין מעדנייה יחיעם,מעדני יחיעם (1993) בעמ,,,"ק""ג",1000,גרם,1,1,49,4.9,1,1,,
7.2907E+12,1,77,0,2015/06/30 11:30,7.29E+12,1,פסטרמה של פעם 200,מעדני יחיעם (1993) בעמ,,,יח`,200,גרם,0,1,24.9,12.45,0,1,,
7.2907E+12,1,77,0,2016/07/03 15:21,319049,0,פסטרמה גלילית יחיעם,מעדני יחיעם (1993) בעמ,,,"ק""ג",1000,גרם,1,1,49,4.9,1,1,,
7.2907E+12,1,77,0,2015/06/30 11:30,7.29E+12,1,נקניקיות עוף 400  גר`יחיעם,מעדני יחיעם (1993) בעמ,,,יח`,400,גרם,0,1,10.9,2.73,0,1,,
7.2907E+12,1,77,0,2015/01/27 08:14,7.29E+12,1,סלמי צרפתי יחיעם (100 גרם),מעדני יחיעם (1993) בעמ,,,יח`,100,גרם,0,1,19.9,19.9,0,1,,
7.2907E+12,1,77,0,2017/06/08 13:30,319759,0,סלמי תה יחיעם מעדנייה,מעדני יחיעם (1993) בעמ,,,"ק""ג",1000,גרם,1,1,49,4.9,1,1,,
7.2907E+12,1,77,0,2017/12/26 16:05,319933,0,פסטרמה הודו מפולפלת יחיעם,מעדני יחיעם (1993) בעמ,,,"ק""ג",1000,גרם,1,1,79,7.9,0,1,,
7.2907E+12,1,77,0,2019/05/10 08:40,360201,0,אמנון טרי נקי,מאסטרפוד בעמ,,,"ק""ג",1,,1,1,29.9,29.9,0,1,,
7.2907E+12,1,77,0,2015/02/03 10:27,364773,0,נקניקיות עוף טירת צבי לפי משקל (500 גרם),תנובה קפואים,,,"ק""ג",1,,1,1,23.9,23.9,0,1,,
7.2907E+12,1,77,0,2018/03/18 16:36,365510,0,צלי כתף טרי חלק,אדום אדום - תנובה בקר,,,"ק""ג",1,,1,1,89.9,89.9,1,1,,
7.2907E+12,1,77,0,2017/11/19 15:00,366203,0,דג בורי טרי נקי,מאסטרפוד בעמ,,,"ק""ג",1,,1,1,39,39,1,1,,
7.2907E+12,1,77,0,2019/07/21 10:18,369242,0,כתף עגל טרי עם עצם מוכשר,אדום אדום - תנובה בקר,,,"ק""ג",1,"ק""ג",1,1,54.9,54.9,1,1,,
7.2907E+12,1,77,0,2019/09/01 11:31,372204,0,דג ברמונדי נקי שלם,מאסטרפוד בעמ,,,"ק""ג",1,,1,1,49.9,49.9,1,1,,
7.2907E+12,1,77,0,2019/06/16 09:23,395408,0,גבנצ 28% נעם חריץ פיקוח מעדנייה,החב` המרכזית - טרה,,,"ק""ג",1000,גרם,1,1,42.7,4.27,0,1,,
7.2907E+12,1,77,0,2018/10/07 13:49,395415,0,גבנצ 9% נעם חריץ מעדנייה,החב` המרכזית - טרה,,,"ק""ג",1000,גרם,1,1,72,7.2,0,1,,
7.2907E+12,1,77,0,2016/05/01 14:05,395422,0,גבנצ 22% נעם חריץ פיקוח מעדנייה,החב` המרכזית - טרה,,,"ק""ג",1000,גרם,1,1,39,3.9,0,1,,
7.2907E+12,1,77,0,2019/12/16 09:23,397980,0,לב בקר קפוא מוביל,ציון שמכה ובניו בעמ,,,"ק""ג",1,,1,1,22.9,22.9,0,1,,
7.2907E+12,1,77,0,2018/04/25 11:22,7.2901E+12,1,צלי כתף טרי מוכשר,אדום אדום - תנובה בקר,,,"ק""ג",1000,גרם,1,1,89.9,8.99,1,1,,
7.2907E+12,1,77,0,2015/08/24 14:46,497303,0,לחמניות מקמח מלא ברמן) (6,י.את א. ברמן בעמ,,,יח`,540,גרם,0,1,10.9,2.02,0,1,,
7.2907E+12,1,77,0,2014/01/28 12:38,530062,0,נקניק איטלקי זוגלובק,זוגלובק שיווק בעמ,,,"ק""ג",1000,גרם,1,1,79,7.9,1,1,,
7.2907E+12,1,77,0,2019/04/01 13:52,530260,0,מרטודלה רחב זוגלובק,זוגלובק שיווק בעמ,,,"ק""ג",1000,גרם,1,1,35,3.5,0,1,,
7.2907E+12,1,77,0,2014/06/08 16:47,530369,0,פסטרמה גולן זוגלובק,זוגלובק שיווק בעמ,,,"ק""ג",1000,גרם,1,1,79,7.9,1,1,,
7.2907E+12,1,77,0,2020/03/01 11:39,7.29E+12,1,כתף בקר מעושן זוגלובק,זוגלובק שיווק בעמ,,,"ק""ג",1000,גרם,1,1,100,10,0,1,,
7.2907E+12,1,77,0,2014/06/08 16:47,7.29E+12,1,פסטרממיה בדבש זוגלובק,זוגלובק שיווק בעמ,,,"ק""ג",1000,גרם,1,1,79,7.9,1,1,,
